listing_id,locality_name,zone,bhk,size,bathroom,floor_num,total_floors,size_per_bhk,bath_per_bhk,floor_ratio,is_tall_building,rent_per_sqft,locality_price_level,area_type,furnishing_status,tenant_preferred,point_of_contact,floor_band,rent,log_rent
LST103633,Union Park,west,1,438.0,1.0,11.0,22.0,438.0,1.0,0.5,1,77.62557077625571,11.537389595782974,Carpet Area,Furnished,Family,Contact Owner,high (11+),34000.0,10.4341158035983
LST101320,Mindspace,north,2,884.0,2.0,9.0,11.0,442.0,1.0,0.8181818181818182,0,55.42986425339367,10.694530003139274,Built Up Area,Furnished,Family,Contact Owner,mid (4-10),49000.0,10.799575577092764
LST103411,Worli Hill,south,2,538.0,2.0,2.0,13.0,269.0,1.0,0.15384615384615385,0,66.91449814126393,11.331520375000878,Super Area,Semi-Furnished,Bachelors,Contact Owner,low (1-3),36000.0,10.491274217438248
LST101823,Worli,south,3,1053.0,3.0,9.0,10.0,351.0,1.0,0.9,0,176.62429858991135,11.190878783089097,Super Area,Semi-Furnished,Bachelors,Contact Agent,mid (4-10),237000.0,12.375815420117268
LST100905,Thakur Complex,north,2,650.0,2.0,5.0,6.0,325.0,1.0,0.8333333333333334,0,53.84615384615385,10.75665974952721,Carpet Area,Semi-Furnished,Family,Contact Agent,mid (4-10),35000.0,10.46310334047155
LST102453,Kandivali West,north,3,1544.0,3.0,4.0,12.0,514.6666666666666,1.0,0.3333333333333333,0,100.71243523316062,10.909837202753758,Super Area,Furnished,Bachelors,Contact Agent,mid (4-10),155500.0,11.954401010601426
LST104452,Chakala Cigarette Factory,south,2,634.0,2.0,2.0,6.0,317.0,1.0,0.3333333333333333,0,84.38485804416403,10.609086299793825,Carpet Area,Unfurnished,Family,Contact Owner,low (1-3),53500.0,10.887436932884098
LST100535,Chandivali,east,2,800.0,2.0,5.0,20.0,400.0,1.0,0.25,1,71.25,11.053744569546843,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),57000.0,10.950806546816688
LST100392,Unknown,unknown,1,550.0,2.0,4.0,15.0,550.0,2.0,0.26666666666666666,0,49.09090909090909,10.80676083612417,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),27000.0,10.203592144986466
LST102805,Chembur,east,3,1454.0,3.0,3.0,8.0,484.6666666666667,1.0,0.375,0,68.08803301237964,10.890775934151565,Carpet Area,Unfurnished,Family,Contact Agent,low (1-3),99000.0,11.502875129116727
LST101788,Chembur East,south,2,881.0,2.0,10.0,14.0,440.5,1.0,0.7142857142857143,0,103.85925085130533,11.048743655120719,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,mid (4-10),91500.0,11.424094251263613
LST102553,Hindu Colony,south,2,763.0,2.0,4.0,13.0,381.5,1.0,0.3076923076923077,0,56.3564875491481,11.068365793639552,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,mid (4-10),43000.0,10.668955394675699
LST101983,Kashimira,north,2,716.0,1.0,9.0,14.0,358.0,0.5,0.6428571428571429,0,107.54189944134079,10.616336208360206,Super Area,Furnished,Bachelors,Contact Agent,mid (4-10),77000.0,11.251560700835821
LST104720,Altamount Road,south,1,575.0,1.0,15.0,23.0,575.0,1.0,0.6521739130434783,1,69.56521739130434,11.065318325232898,Super Area,Unfurnished,Family,Contact Agent,high (11+),40000.0,10.596634733096073
LST103977,Anand niwas,east,1,542.0,2.0,2.0,2.0,542.0,2.0,1.0,0,138.37638376383765,11.297113784085786,Super Area,Unfurnished,Family,Contact Owner,low (1-3),75000.0,11.225243392518447
LST102831,Vikhroli,east,2,753.0,2.0,18.0,26.0,376.5,1.0,0.6923076923076923,1,63.081009296148736,11.045125743397461,Super Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),47500.0,10.768484990022733
LST100692,Union Park,west,1,695.0,1.0,2.0,7.0,695.0,1.0,0.2857142857142857,0,122.3021582733813,11.537389595782974,Carpet Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),85000.0,11.350406535472453
LST103477,Film City Road,east,2,753.0,1.0,17.0,20.0,376.5,0.5,0.85,1,152.72244355909694,11.23927780214417,Super Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),115000.0,11.652687407345388
LST100569,Dadar East,south,4,2500.0,6.0,24.0,55.0,625.0,1.5,0.43636363636363634,1,112.0,10.933200243737723,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),280000.0,12.542544882151386
LST100282,Bhuleshwar,south,1,600.0,1.0,5.0,24.0,600.0,1.0,0.20833333333333334,1,70.0,10.89387284222463,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),42000.0,10.645424897265505
LST104575,Unknown,unknown,1,352.0,2.0,9.0,17.0,352.0,2.0,0.5294117647058824,0,63.92045454545455,10.80676083612417,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),22500.0,10.021270588192511
LST102848,Pali Hill,west,1,488.0,2.0,10.0,21.0,488.0,2.0,0.47619047619047616,1,99.38524590163935,11.152004614861006,Super Area,Furnished,Bachelors,Contact Agent,mid (4-10),48500.0,10.789319076925574
LST101623,Malad West,north,3,1187.0,4.0,14.0,68.0,395.6666666666667,1.3333333333333333,0.20588235294117646,1,46.75652906486942,10.789827053245961,Super Area,Semi-Furnished,Family,Contact Owner,high (11+),55500.0,10.924138299734526
LST104230,Agarkar Chowk,west,2,760.0,3.0,18.0,24.0,380.0,1.5,0.75,1,29.605263157894736,11.358226122754958,Carpet Area,Furnished,Family,Contact Owner,high (11+),22500.0,10.021270588192511
LST102186,Bander Pakhadi,north,2,538.0,1.0,6.0,45.0,269.0,0.5,0.13333333333333333,1,51.11524163568773,10.557449048857551,Carpet Area,Unfurnished,Bachelors,Contact Owner,mid (4-10),27500.0,10.221941283654663
LST103032,Santacruz East,unknown,1,394.0,2.0,9.0,30.0,394.0,2.0,0.3,1,55.83756345177665,11.10269196715909,Carpet Area,Furnished,Family,Contact Agent,mid (4-10),22000.0,9.998797732340453
LST101065,Chembur,east,2,828.0,2.0,8.0,10.0,414.0,1.0,0.8,0,64.61352657004831,10.890775934151565,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),53500.0,10.887436932884098
LST101824,Marol,east,3,1613.0,4.0,13.0,22.0,537.6666666666666,1.3333333333333333,0.5909090909090909,1,107.8735275883447,10.892335347471157,Super Area,Unfurnished,Bachelors,Contact Owner,high (11+),174000.0,12.066810578196666
LST102694,Worli,south,2,683.0,2.0,20.0,41.0,341.5,1.0,0.4878048780487805,1,16.105417276720353,11.190878783089097,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),11000.0,9.305650551780507
LST104673,Balkrishna Dadu Karade Chowk,south,1,652.0,2.0,-1.0,21.0,652.0,2.0,-0.047619047619047616,1,45.24539877300614,11.032262240163856,Carpet Area,Unfurnished,Family,Contact Owner,ground/basement,29500.0,10.292145542327912
LST102502,Malabar Hill,south,3,1662.0,4.0,30.0,37.0,554.0,1.3333333333333333,0.8108108108108109,1,163.95908543922985,11.456706416111096,Super Area,Furnished,Bachelors,Contact Owner,high (11+),272500.0,12.515393893085436
LST101940,Shri Swami Samarth Nagar,west,1,655.0,2.0,4.0,58.0,655.0,2.0,0.06896551724137931,1,41.98473282442748,11.061646559024878,Super Area,Furnished,Bachelors,Contact Agent,mid (4-10),27500.0,10.221941283654663
LST101374,Bhayandar East,north,3,1065.0,3.0,19.0,20.0,355.0,1.0,0.95,1,93.89671361502347,11.001068207286327,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),100000.0,11.512925464970229
LST104074,Dahisar East,north,3,1219.5,3.0,49.0,55.0,406.5,1.0,0.8909090909090909,1,76.67076670766707,10.515340540390232,Super Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),93500.0,11.44571671527678
LST103604,Vikhroli West,east,3,1219.5,4.0,11.0,27.0,406.5,1.3333333333333333,0.4074074074074074,1,84.87084870848709,11.18715785139664,Carpet Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),103500.0,11.547326891687561
LST100829,Goregaon East,north,3,1073.0,3.0,8.0,20.0,357.6666666666667,1.0,0.4,1,72.69338303821063,11.005324871947899,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),78000.0,11.26446410567173
LST100077,Lower Parel,south,3,2500.0,3.0,47.0,89.0,833.3333333333334,1.0,0.5280898876404494,1,120.0,11.204892048401401,Carpet Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),300000.0,12.611537753638338
LST100126,Lokhandwala Twp,north,1,360.0,1.0,3.0,7.0,360.0,1.0,0.42857142857142855,0,50.0,11.001962497923795,Carpet Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),18000.0,9.798127036878302
LST101424,Gokuldham,north,3,1004.0,3.0,29.0,35.0,334.6666666666667,1.0,0.8285714285714286,1,144.4223107569721,10.854843817874576,Super Area,Furnished,Family,Contact Owner,high (11+),145000.0,11.884489021402711
LST103266,Mahajan Wadi,east,2,1038.0,3.0,3.0,13.0,519.0,1.5,0.23076923076923078,0,156.0693641618497,11.404240947188315,Carpet Area,Unfurnished,Family,Contact Owner,low (1-3),162000.0,11.99535161421452
LST103844,Reay road east,south,2,800.0,2.0,40.0,50.0,400.0,1.0,0.8,1,77.5,11.109677386067435,Carpet Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),62000.0,11.03488966402723
LST104184,Hiranandani Gardens,east,1,547.0,1.0,24.0,55.0,547.0,1.0,0.43636363636363634,1,66.72760511882998,10.985276050143012,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),36500.0,10.505067539570582
LST100973,Beverly Park,north,1,425.0,1.0,18.0,19.0,425.0,1.0,0.9473684210526315,0,78.82352941176471,10.64654847350029,Carpet Area,Unfurnished,Family,Contact Owner,high (11+),33500.0,10.419300717813158
LST104133,Sunder Nagar,north,2,687.0,3.0,10.0,13.0,343.5,1.5,0.7692307692307693,0,126.63755458515284,10.697902829536565,Super Area,Semi-Furnished,Family,Contact Agent,mid (4-10),87000.0,11.37366339763672
LST102133,Antop Hill,south,2,704.0,2.0,12.0,25.0,352.0,1.0,0.48,1,110.79545454545455,10.722053063610847,Carpet Area,Furnished,Bachelors,Contact Agent,high (11+),78000.0,11.26446410567173
LST104735,Dadar East,south,4,1767.0,4.0,13.0,23.0,441.75,1.0,0.5652173913043478,1,50.0848896434635,10.933200243737723,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),88500.0,11.390757830996021
LST102758,Worli,south,3,974.0,3.0,4.0,20.0,324.6666666666667,1.0,0.2,1,88.29568788501027,11.190878783089097,Super Area,Unfurnished,Family,Contact Owner,mid (4-10),86000.0,11.362102575235644
LST103796,Chembur East,south,1,379.0,1.0,2.0,22.0,379.0,1.0,0.09090909090909091,1,42.21635883905013,11.048743655120719,Carpet Area,Furnished,Bachelors/Family,Contact Agent,low (1-3),16000.0,9.680344001221918
LST101838,Chembur,east,2,557.0,1.0,14.0,14.0,278.5,0.5,1.0,0,33.21364452423698,10.890775934151565,Super Area,Furnished,Bachelors/Family,Contact Owner,high (11+),18500.0,9.825526011066415
LST100283,Unknown,unknown,2,905.0,2.0,16.0,32.0,452.5,1.0,0.5,1,21.54696132596685,10.80676083612417,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Owner,high (11+),19500.0,9.878169744551839
LST102650,Sion East,south,2,1234.0,3.0,2.0,3.0,617.0,1.5,0.6666666666666666,0,86.30470016207455,10.972200971021213,Super Area,Unfurnished,Bachelors/Family,Contact Agent,low (1-3),106500.0,11.575900264131617
LST100195,Central Area,east,2,630.0,2.0,11.0,22.0,315.0,1.0,0.5,1,95.23809523809524,11.031046716657942,Carpet Area,Unfurnished,Bachelors,Contact Agent,high (11+),60000.0,11.002099841204238
LST101667,Mulund Railway Station,east,3,877.0,2.0,2.0,22.0,292.3333333333333,0.6666666666666666,0.09090909090909091,1,74.68643101482326,11.317515024021871,Super Area,Semi-Furnished,Bachelors,Contact Agent,low (1-3),65500.0,11.089805421623343
LST104769,Bhandup Village,east,3,1527.0,4.0,43.0,78.0,509.0,1.3333333333333333,0.5512820512820513,1,176.62429858991135,11.57461519845554,Super Area,Semi-Furnished,Bachelors,Contact Agent,high (11+),287500.0,12.568978139219542
LST104881,Mount Mary,south,1,464.0,1.0,7.0,10.0,464.0,1.0,0.7,0,39.87068965517241,11.164758407190849,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,mid (4-10),18500.0,9.825526011066415
LST104984,D.N. Nagar,west,3,1463.0,3.0,10.0,22.0,487.6666666666667,1.0,0.45454545454545453,1,97.74436090225564,11.375604224926864,Super Area,Furnished,Bachelors/Family,Contact Agent,mid (4-10),143000.0,11.870599909242044
LST900000,Bandra Kurla Complex,south,2,755.0,2.0,20.0,31.0,377.5,1.0,0.6451612903225806,1,68.21192052980132,11.057189889236964,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),51500.0,10.849337086651827
LST100006,parivar safalya chs,south,2,800.0,2.0,14.0,14.0,400.0,1.0,1.0,0,176.62429858991135,11.012675668752312,Carpet Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),160000.0,11.982929094215963
LST103617,Morya Nagar,east,3,1219.5,4.0,8.0,13.0,406.5,1.3333333333333333,0.6153846153846154,0,64.78064780647806,10.756080388499171,Super Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),79000.0,11.27720313144916
LST103468,Waterfield Road,south,1,566.0,1.0,1.0,22.0,566.0,1.0,0.045454545454545456,1,92.75618374558304,11.193078238527777,Carpet Area,Unfurnished,Family,Contact Agent,low (1-3),52500.0,10.868568448579715
LST102428,Yari Road,west,1,518.0,2.0,35.0,55.0,518.0,2.0,0.6363636363636364,1,83.01158301158301,11.171428000210657,Super Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),43000.0,10.668955394675699
LST102741,Parel,south,2,858.0,2.0,11.0,22.0,429.0,1.0,0.5,1,67.5990675990676,11.124955527722204,Carpet Area,Unfurnished,Bachelors,Contact Agent,high (11+),58000.0,10.968198289528557
LST102477,Mulund West,east,2,611.0,2.0,25.0,41.0,305.5,1.0,0.6097560975609756,1,22.094926350245498,10.780672329678938,Carpet Area,Unfurnished,Family,Contact Owner,high (11+),13500.0,9.51044496442652
LST100892,Chakala,east,2,785.0,2.0,2.0,7.0,392.5,1.0,0.2857142857142857,0,57.32484076433121,11.211440849809541,Carpet Area,Unfurnished,Bachelors,Contact Agent,low (1-3),45000.0,10.714417768752456
LST100289,Bhandup West,east,2,650.0,2.0,10.0,12.0,325.0,1.0,0.8333333333333334,0,55.38461538461539,10.890470738535077,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),36000.0,10.491274217438248
LST100991,Kandivali East,north,1,393.0,1.0,7.0,9.0,393.0,1.0,0.7777777777777778,0,95.41984732824427,10.97776616951422,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,mid (4-10),37500.0,10.532096211958502
LST101216,Borivali East,north,2,824.0,2.0,20.0,37.0,412.0,1.0,0.5405405405405406,1,63.10679611650485,10.70221031569076,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),52000.0,10.858998997563564
LST103033,Lokhandwala Twp,north,3,1234.0,2.0,28.0,30.0,411.3333333333333,0.6666666666666666,0.9333333333333333,1,131.68557536466776,11.001962497923795,Super Area,Semi-Furnished,Bachelors,Contact Owner,high (11+),162500.0,11.998433280751929
LST104478,Poisar,north,2,793.0,2.0,1.0,22.0,396.5,1.0,0.045454545454545456,1,69.35687263556116,10.947561340853309,Carpet Area,Furnished,Bachelors,Contact Owner,low (1-3),55000.0,10.915088464214607
LST103662,Kurla West,south,3,1887.0,2.0,12.0,31.0,629.0,0.6666666666666666,0.3870967741935484,1,67.83253842077372,10.777564218546118,Carpet Area,Semi-Furnished,Bachelors/Family,Contact Agent,high (11+),128000.0,11.759785542901755
LST101882,Mira Road,east,2,1036.0,3.0,7.0,21.0,518.0,1.5,0.3333333333333333,1,19.305019305019304,10.72183090798483,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),20000.0,9.903487552536127
LST104814,Mount Mary,south,1,587.0,1.0,8.0,17.0,587.0,1.0,0.47058823529411764,0,72.40204429301534,11.164758407190849,Carpet Area,Unfurnished,Family,Contact Owner,mid (4-10),42500.0,10.657259354912508
LST103384,Sakinaka Junction,unknown,1,542.0,1.0,5.0,8.0,542.0,1.0,0.625,0,43.35793357933579,10.89013807567802,Carpet Area,Semi-Furnished,Family,Contact Agent,mid (4-10),23500.0,10.06475570013225
LST101174,Virar,north,2,497.0,2.0,17.0,29.0,248.5,1.0,0.5862068965517241,1,176.62429858991135,11.122987681866155,Carpet Area,Furnished,Bachelors/Family,Contact Agent,high (11+),99500.0,11.507912923146684
LST100777,Kalina,south,2,750.0,2.0,2.0,8.0,375.0,1.0,0.25,0,88.0,11.171060841475402,Carpet Area,Unfurnished,Family,Contact Agent,low (1-3),66000.0,11.097410021008562
LST101008,Lokhandwala Complex,west,3,1609.0,3.0,14.0,24.0,536.3333333333334,1.0,0.5833333333333334,1,36.357986326911124,10.982753765227347,Super Area,Furnished,Bachelors,Contact Owner,high (11+),58500.0,10.976782033219948
LST102640,Andheri West,west,1,932.0,1.0,5.0,12.0,932.0,1.0,0.4166666666666667,0,104.6137339055794,11.119863194438148,Super Area,Semi-Furnished,Bachelors/Family,Contact Owner,mid (4-10),97500.0,11.487607656985938
LST102451,Bandra East,south,3,1391.0,3.0,16.0,20.0,463.6666666666667,1.0,0.8,1,51.401869158878505,10.953539929053624,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),71500.0,11.177452728682098
LST104813,Kandivali East,north,1,467.0,1.0,10.0,12.0,467.0,1.0,0.8333333333333334,0,39.61456102783726,10.97776616951422,Super Area,Unfurnished,Family,Contact Owner,mid (4-10),18500.0,9.825526011066415
LST102662,Powai,east,2,880.0,3.0,7.0,20.0,440.0,1.5,0.35,1,60.22727272727273,10.964246195304222,Super Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),53000.0,10.87804719253426
LST104126,Nerul sector-3,east,1,444.0,1.0,12.0,25.0,444.0,1.0,0.48,1,47.2972972972973,10.395411027563357,Super Area,Unfurnished,Bachelors/Family,Contact Owner,high (11+),21000.0,9.95227771670556
LST104277,Bhandup West,east,3,899.0,2.0,14.0,19.0,299.6666666666667,0.6666666666666666,0.7368421052631579,0,70.63403781979977,10.890470738535077,Carpet Area,Furnished,Family,Contact Agent,high (11+),63500.0,11.058795184880783
LST101101,Model Town,east,2,773.0,1.0,30.0,44.0,386.5,0.5,0.6818181818181818,1,103.49288486416559,10.419068570018919,Carpet Area,Furnished,Bachelors/Family,Contact Owner,high (11+),80000.0,11.289781913656018
LST100225,Unknown,unknown,3,1219.5,3.0,14.0,21.0,406.5,1.0,0.6666666666666666,1,106.6010660106601,10.80676083612417,Carpet Area,Unfurnished,Family,Contact Agent,high (11+),130000.0,11.77528972943772
LST103546,Indralok,north,1,455.0,1.0,12.0,17.0,455.0,1.0,0.7058823529411765,0,47.252747252747255,10.569348370142686,Super Area,Furnished,Bachelors/Family,Contact Owner,high (11+),21500.0,9.975808214115753
LST101181,PMGP Colony,south,3,1033.0,3.0,15.0,16.0,344.3333333333333,1.0,0.9375,0,155.37270087124878,11.05217138092244,Super Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),160500.0,11.986049221552207
LST100371,Mira Road,east,3,1030.0,3.0,10.0,14.0,343.3333333333333,1.0,0.7142857142857143,0,38.83495145631068,10.72183090798483,Carpet Area,Furnished,Family,Contact Agent,mid (4-10),40000.0,10.596634733096073
LST102148,Vikhroli East,east,2,1363.0,1.0,2.0,20.0,681.5,0.5,0.1,1,68.96551724137932,11.089420114897532,Super Area,Unfurnished,Bachelors,Contact Agent,low (1-3),94000.0,11.451050061252142
LST104183,Nerul sector-3,east,2,927.0,1.0,47.0,89.0,463.5,0.5,0.5280898876404494,1,57.71305285868392,10.395411027563357,Carpet Area,Furnished,Bachelors,Contact Owner,high (11+),53500.0,10.887436932884098
LST102222,Sion Hospital Colony,south,2,1250.0,1.0,3.0,28.0,625.0,0.5,0.10714285714285714,1,55.6,10.984996914038474,Super Area,Furnished,Family,Contact Owner,low (1-3),69500.0,11.149082031552883
LST103623,Powai,east,2,852.0,2.0,53.0,78.0,426.0,1.0,0.6794871794871795,1,169.01408450704224,10.964246195304222,Super Area,Furnished,Bachelors,Contact Owner,high (11+),144000.0,11.877568578558138
LST104328,Hiranandani Gardens,east,3,1522.0,3.0,16.0,22.0,507.3333333333333,1.0,0.7272727272727273,1,95.9264126149803,10.985276050143012,Carpet Area,Semi-Furnished,Family,Contact Owner,high (11+),146000.0,11.891361900690473
LST100041,Moti Nagar,west,2,1150.0,2.0,14.0,40.0,575.0,1.0,0.35,1,37.391304347826086,10.105285590477383,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),43000.0,10.668955394675699
LST102687,Sion,south,1,450.0,1.0,14.0,21.0,450.0,1.0,0.6666666666666666,1,101.11111111111111,10.92561915747271,Carpet Area,Unfurnished,Bachelors/Family,Contact Agent,high (11+),45500.0,10.725467604939041
LST100819,Seven Bungalows,west,2,800.0,2.0,2.0,7.0,400.0,1.0,0.2857142857142857,0,58.375,11.013432679875008,Carpet Area,Unfurnished,Family,Contact Agent,low (1-3),46700.0,10.75149944365699
LST101110,Reay road east,south,2,683.0,3.0,10.0,32.0,341.5,1.5,0.3125,1,112.73792093704246,11.109677386067435,Carpet Area,Unfurnished,Bachelors,Contact Agent,mid (4-10),77000.0,11.251560700835821
LST101959,Rock garden Chs,east,3,1514.0,3.0,33.0,42.0,504.6666666666667,1.0,0.7857142857142857,1,19.15455746367239,10.62031479509018,Super Area,Unfurnished,Bachelors,Contact Owner,high (11+),29000.0,10.275051108968611
