locality_name,city,zone,metro_status,nearest_metro_station,tech_park_proximity,nearest_tech_park,tech_park_km_approx,nearest_metro_line,nearest_metro_km,metro_access_sample,metro_access_verified,metro_flag_agrees,nearest_metro_station_today,nearest_metro_km_today,tech_park_band,it_park_count_5km,nearest_rail_station,rail_station_km,airport_km,school_count_2km,hospital_count_2km,retail_count_2km,latitude,longitude,distance_to_cbd_km,geo_district,geo_state,n_listings_2022,first_posted_on,last_posted_on,geocode_confidence,geocode_match_name,geocode_feature_type,geocode_query,reference_year,metro_status_asof
Amar Nagar,Mumbai,east,none,Aarey,yes,Wagle Estate Thane,3.89,red,7.74,no,no,True,Aarey JVLR,6.57,3-6km,3,Nahur,2.12,11.35,33,36,6,19.1682298,72.9324791,27.48,T Ward,Maharashtra,1,2022-07-04,2022-07-04,high,Amar Nagar,place/neighbourhood,Amar Nagar,2022,2022-04-13
"Ambika Siddhi Apartment, Ghatkopar",Mumbai,east,operational,Ghatkopar L1,yes,Godrej One Vikhroli,2.53,blue,1.14,yes,yes,True,Ghatkopar L1,1.14,0-3km,11,Ghatkopar,1.09,5.89,9,81,5,19.0842323,72.918635,18.39,N Ward,Maharashtra,1,2022-05-15,2022-05-15,high,Ghatkopar,place/suburb,Ghatkopar,2022,2022-04-13
"Ambrosia Apartment, Borivali East",Mumbai,north,operational,Devipada,yes,Mindspace Malad,5.22,red,0.39,yes,yes,True,Devipada,0.39,3-6km,0,Borivali,0.55,15.19,8,106,14,19.2267228,72.8619328,32.14,R/C Ward,Maharashtra,1,2022-06-12,2022-06-12,high,Borivali East,place/suburb,Borivali East,2022,2022-04-13
Anand niwas,Mumbai,east,none,Ghatkopar L1,yes,Mindspace Airoli,3.42,blue,16.32,no,no,True,Azad Nagar Bus Stop,7.76,3-6km,9,Mumbra,0.63,19.9,2,5,0,19.1843187,73.0240401,33.74,Mumbra,Maharashtra,1,2022-07-09,2022-07-09,low,devki niwas,building/yes,Anand niwas,2022,2022-04-13
"Anant Bhoomi, Mahavir Nagar",Mumbai,north,operational,Kandivali (West),yes,Mindspace Malad,3.46,yellow,0.12,yes,yes,True,Kandivali (West),0.12,3-6km,0,Kandivali,1.89,14.13,25,74,8,19.2149882,72.8378643,30.71,R/S Ward,Maharashtra,1,2022-07-09,2022-07-09,high,Mahavir Nagar,place/quarter,Mahavir Nagar,2022,2022-04-13
Andheri East,Mumbai,west,operational,Western Express Highway,yes,SEEPZ Andheri East,0.0,blue,0.23,yes,yes,True,Gundavali,0.18,0-3km,15,Andheri,0.92,3.0,36,92,5,19.1158835,72.854202,19.79,K/E Ward,Maharashtra,7,2022-04-29,2022-07-07,high,Andheri East,place/suburb,Andheri East,2022,2022-04-13
Andheri West,Mumbai,west,operational,Azad Nagar,yes,SEEPZ Andheri East,2.13,blue,1.14,yes,yes,True,Azad Nagar,1.14,0-3km,13,Andheri,1.34,4.28,33,91,15,19.1172495,72.833968,19.84,K/W Ward,Maharashtra,15,2022-04-29,2022-07-09,high,Andheri West,place/suburb,Andheri West,2022,2022-04-13
"Anita, Lokhandwala Twp",Mumbai,north,operational,Poisar,yes,Mindspace Malad,4.19,red,1.69,yes,yes,True,Poisar,1.69,3-6km,1,Kandivali,2.85,12.13,3,15,7,19.1982642,72.8781938,29.2,R/S Ward,Maharashtra,1,2022-06-30,2022-06-30,high,Anita Nagar,place/locality,Anita,2022,2022-04-13
anjali,Mumbai,east,none,Ghatkopar L1,yes,Vashi Business District,1.73,blue,10.65,no,no,True,CBD Belapur,6.03,0-3km,4,Sanpada,0.34,15.37,23,18,7,19.0645682,73.0066333,22.8,Sanpada,Maharashtra,1,2022-07-09,2022-07-09,medium,Anjali Apartments,landuse/residential,anjali,2022,2022-04-13
Antop Hill,Mumbai,south,none,Ghatkopar L1,yes,Lower Parel Business District,4.65,blue,8.12,no,no,True,Dadar,3.08,3-6km,4,Acharya Atre Nagar,0.5,7.39,43,34,4,19.0239461,72.8685474,10.09,F/N Ward,Maharashtra,1,2022-05-23,2022-05-23,high,Antop Hill,place/suburb,Antop Hill,2022,2022-04-13
"Antop Hill, Wadala",Mumbai,south,none,Ghatkopar L1,yes,Bandra Kurla Complex,4.6,blue,7.46,no,no,True,Dharavi,3.49,3-6km,4,Bhakti Park,0.29,7.16,16,16,0,19.0269192,72.8759337,10.69,F/N Ward,Maharashtra,1,2022-07-06,2022-07-06,high,Wadala,place/suburb,Wadala,2022,2022-04-13
Anushakti Nagar,Mumbai,east,under_construction,Ghatkopar L1,no,Bandra Kurla Complex,6.67,blue,5.44,yes,no,False,Deonar,0.76,6km+,0,Mankhurd,1.39,8.39,26,16,15,19.0395778,72.9221562,14.45,M/E Ward,Maharashtra,1,2022-04-29,2022-04-29,high,Anushakti Nagar,place/suburb,Anushakti Nagar,2022,2022-04-13
"Aristo Pearl Residency, Prabhadevi",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.35,blue,11.48,yes,no,False,Siddhivinayak Temple,0.33,0-3km,4,Prabhadevi,1.17,9.14,47,48,5,19.0148811,72.8279556,8.5,G/S Ward,Maharashtra,1,2022-07-09,2022-07-09,high,Prabhadevi,place/suburb,Prabhadevi,2022,2022-04-13
"Ashford Casa Grande, Lower Parel",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,0.0,blue,12.39,yes,no,False,Worli,1.32,0-3km,3,Prabhadevi,0.77,10.28,50,55,8,19.0029881,72.8303219,7.16,G/S Ward,Maharashtra,1,2022-07-06,2022-07-06,high,Lower Parel,place/suburb,Lower Parel,2022,2022-04-13
"Ashok tower, Parel",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,1.42,blue,11.1,yes,no,False,Siddhivinayak Temple,1.47,0-3km,3,Parel,0.52,9.34,64,73,5,19.0084268,72.842505,7.78,F/S Ward,Maharashtra,1,2022-07-09,2022-07-09,high,Parel,place/suburb,Parel,2022,2022-04-13
Ashok Van,Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.95,blue,10.76,yes,no,False,Siddhivinayak Temple,0.52,0-3km,4,Dadar,1.21,8.42,54,63,5,19.0205197,72.8313766,9.1,G/N Ward,Maharashtra,1,2022-06-02,2022-06-02,low,Ashok Vada Pav,amenity/fast_food,Ashok Van,2022,2022-04-13
"Aspire, Kandivali East",Mumbai,north,operational,Poisar,yes,Mindspace Malad,3.26,red,0.19,yes,yes,True,Poisar,0.19,3-6km,1,Kandivali,1.15,12.79,14,67,10,19.2051958,72.8626165,29.76,R/S Ward,Maharashtra,1,2022-06-23,2022-06-23,high,Kandivali East,place/suburb,Aspire Kandivali East,2022,2022-04-13
"Aspire, Thakur Village, Kandivali East",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.63,red,1.24,yes,yes,True,Magathane,1.24,3-6km,0,Kandivali,2.62,13.36,5,24,7,19.2097189,72.8759248,30.42,R/S Ward,Maharashtra,1,2022-07-09,2022-07-09,high,Thakur Village,place/suburb,Thakur Village,2022,2022-04-13
"Atur Park, Chembur",Mumbai,east,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,4.49,blue,4.04,yes,no,False,Diamond Garden,0.33,3-6km,5,VNP & RC Marg Junction,1.12,6.22,36,82,17,19.0504871,72.9046974,14.4,M/W Ward,Maharashtra,1,2022-07-01,2022-07-01,high,Atur Park,place/locality,Atur Park Chembur,2022,2022-04-13
"Auris Serenity, Adarsh Nagar",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.9,blue,6.63,yes,no,False,Bandra Colony,2.31,3-6km,6,Bandra Terminus,1.3,4.73,39,50,7,19.0622146,72.8289581,13.74,Bandra West,Maharashtra,1,2022-05-13,2022-05-13,high,Adarsh Nagar,place/neighbourhood,Adarsh Nagar,2022,2022-04-13
"Auris Serenity, Kanch Pada",Mumbai,unknown,unknown,unknown,unknown,unknown,,unknown,,unknown,unknown,,unknown,,unknown,,unknown,,,,,,,,,,,6,2022-05-18,2022-07-06,none,,,,2022,2022-04-13
"Auris Serenity, Link Road",Mumbai,west,operational,D. N. Nagar,yes,SEEPZ Andheri East,2.56,blue,1.23,yes,yes,True,D. N. Nagar,1.23,0-3km,13,Andheri,1.76,4.59,33,87,15,19.117227,72.8298965,19.85,K/W Ward,Maharashtra,1,2022-05-11,2022-05-11,low,Link Road,highway/primary,Link Road,2022,2022-04-13
"Auris Serenity, Malad West",Mumbai,north,operational,Kurar,yes,Mindspace Malad,0.0,red,1.85,yes,yes,True,Malad (West),0.58,0-3km,3,Malad,0.83,10.68,24,94,13,19.1840129,72.8412155,27.27,P/N Ward,Maharashtra,3,2022-05-18,2022-07-07,high,Malad West,place/suburb,Malad West,2022,2022-04-13
"Avarsekar Heights, Worli",Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.63,blue,12.27,yes,no,False,Worli,0.38,0-3km,4,Prabhadevi,1.95,9.92,31,22,6,19.0117388,72.8178706,8.32,G/S Ward,Maharashtra,1,2022-06-26,2022-06-26,high,Worli,place/suburb,Worli,2022,2022-04-13
Azad Nagar Colaba,Mumbai,south,under_construction,Ghatkopar L1,yes,Nariman Point CBD,1.63,blue,21.37,yes,no,False,Cuffe Parade,0.18,0-3km,0,Churchgate,2.61,20.21,19,15,7,18.9125419,72.8220815,3.24,A Ward,Maharashtra,1,2022-07-06,2022-07-06,low,Colaba Chambers,building/yes,Azad Nagar Colaba,2022,2022-04-13
"Badrinath Tower, Amit Nagar",Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,4.32,blue,0.85,yes,yes,True,Versova,0.85,3-6km,7,Jogeshwari (Western Line),3.36,7.08,25,56,17,19.1367249,72.8169871,22.09,K/W Ward,Maharashtra,1,2022-07-09,2022-07-09,low,Badrinath Tower Road,highway/tertiary,Badrinath Tower Amit Nagar,2022,2022-04-13
"Balkrishna, Goregaon East",Mumbai,north,operational,Aarey,yes,Nirlon Knowledge Park,1.62,red,0.37,yes,yes,True,Aarey,0.37,0-3km,5,Goregaon,0.77,8.83,14,72,6,19.1692623,72.8552548,25.71,P/S Ward,Maharashtra,1,2022-04-29,2022-04-29,high,Goregaon East,place/suburb,Balkrishna Goregaon East,2022,2022-04-13
"Ballerina Apartment, Lokhandwala Complex",Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,3.29,blue,1.47,yes,yes,True,Lower Oshiwara,0.79,3-6km,7,Jogeshwari (Harbour Line),2.62,7.13,28,67,21,19.1430985,72.8246055,22.75,K/W Ward,Maharashtra,1,2022-06-27,2022-06-27,high,Lokhandwala Complex,place/neighbourhood,Lokhandwala Complex,2022,2022-04-13
"Band Stand, Bandra Band Stand",Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,4.85,blue,8.65,yes,no,False,Shitala Devi Mandir,2.35,3-6km,5,Bandra,2.27,6.62,21,17,2,19.0456829,72.8209967,11.98,Bandra West,Maharashtra,1,2022-06-30,2022-06-30,low,Band Stand,building/apartments,Band Stand Bandra Band Stand,2022,2022-04-13
Bandra East,Mumbai,south,under_construction,Chakala - J.B. Nagar,yes,Bandra Kurla Complex,1.78,blue,5.91,yes,no,False,Bandra Kurla Complex (BKC),0.52,0-3km,7,Bandra Terminus,0.9,3.46,30,51,7,19.0616565,72.8498111,13.74,H/E Ward,Maharashtra,1,2022-06-13,2022-06-13,high,Bandra East,place/suburb,Bandra East,2022,2022-04-13
Bandra West,Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.85,blue,6.96,yes,no,False,Bandra Colony,2.39,3-6km,6,Bandra,1.11,4.93,43,54,7,19.0583358,72.8302669,13.3,Mumbai,Maharashtra,37,2022-05-12,2022-07-09,high,Bandra West,place/suburb,Bandra West,2022,2022-04-13
"Beach Towers, Prabhadevi",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.35,blue,11.48,yes,no,False,Siddhivinayak Temple,0.33,0-3km,4,Prabhadevi,1.17,9.14,47,48,5,19.0148811,72.8279556,8.5,G/S Ward,Maharashtra,1,2022-07-04,2022-07-04,high,Prabhadevi,place/suburb,Prabhadevi,2022,2022-04-13
"Benchmark Solus, Waterfield Road",Mumbai,south,under_construction,Western Express Highway,yes,Bandra Kurla Complex,3.28,blue,6.2,yes,no,False,Bandra Colony,1.68,3-6km,7,Bandra Terminus,0.71,4.15,47,65,9,19.0640655,72.8346916,13.93,H/W Ward,Maharashtra,1,2022-06-16,2022-06-16,low,RK Patkar Marg (Waterfield Road),highway/tertiary,Waterfield Road,2022,2022-04-13
"Benzer Tower, Thakur Complex",Mumbai,north,operational,Magathane,yes,Mindspace Malad,3.88,red,0.67,yes,yes,True,Magathane,0.67,3-6km,0,Kandivali,1.54,13.47,6,59,12,19.2112442,72.8643107,30.45,R/S Ward,Maharashtra,1,2022-05-14,2022-05-14,medium,Thakur Complex,landuse/residential,Thakur Complex,2022,2022-04-13
Best Nagar Goregaon West,Mumbai,north,under_construction,Aarey,yes,Nirlon Knowledge Park,1.24,red,2.59,yes,no,False,Oshiwara,1.09,0-3km,11,Ram Mandir,0.89,7.26,25,56,12,19.1523685,72.8418255,23.76,P/S Ward,Maharashtra,1,2022-07-09,2022-07-09,medium,Best Nagar 1,landuse/residential,Best Nagar Goregaon West,2022,2022-04-13
Beverly Park,Mumbai,north,under_construction,Anand Nagar,no,Mindspace Malad,11.76,yellow,3.3,yes,no,False,Kashigaon,1.69,6km+,0,Mira Road,1.32,21.88,13,47,4,19.2868429,72.8673591,38.85,Mira,Maharashtra,1,2022-07-07,2022-07-07,medium,Beverly Park,highway/bus_stop,Beverly Park,2022,2022-04-13
"Bhairav Residency, Mira Road",Mumbai,east,none,Ghatkopar L1,yes,Millennium Business Park Mahape,2.88,blue,9.68,no,no,True,Mandale,9.59,0-3km,10,Ghansoli,1.39,14.11,7,4,1,19.1181799,72.9939112,25.99,Ghansoli,Maharashtra,1,2022-07-01,2022-07-01,medium,Bhairaav Goldcrest Residency,landuse/residential,Bhairav Residency,2022,2022-04-13
Bhakti Park,Mumbai,south,none,Ghatkopar L1,yes,Bandra Kurla Complex,4.6,blue,7.2,no,no,True,Chembur,3.23,3-6km,4,Bhakti Park,0.24,7.14,5,8,0,19.0278681,72.8795682,10.94,M/W Ward,Maharashtra,3,2022-06-16,2022-07-09,high,Bhakti Park,place/neighbourhood,Bhakti Park,2022,2022-04-13
"Bhakti Park, Bhakti Park",Mumbai,south,none,Ghatkopar L1,yes,Bandra Kurla Complex,4.6,blue,7.2,no,no,True,Chembur,3.23,3-6km,4,Bhakti Park,0.24,7.14,5,8,0,19.0278681,72.8795682,10.94,M/W Ward,Maharashtra,1,2022-06-08,2022-06-08,high,Bhakti Park,place/neighbourhood,Bhakti Park Bhakti Park,2022,2022-04-13
Bhandup,Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,3.75,blue,6.19,no,no,True,Aarey JVLR,5.51,3-6km,6,Bhandup,0.57,9.35,27,39,2,19.1378308,72.9361964,24.54,S Ward,Maharashtra,1,2022-06-16,2022-06-16,high,Bhandup East,place/suburb,Bhandup,2022,2022-04-13
Bhandup East,Mumbai,east,none,Jagruti Nagar,yes,Godrej One Vikhroli,3.75,blue,6.19,no,no,True,Aarey JVLR,5.51,3-6km,6,Bhandup,0.57,9.35,27,39,2,19.1378308,72.9361964,24.54,S Ward,Maharashtra,2,2022-05-10,2022-05-31,high,Bhandup East,place/suburb,Bhandup East,2022,2022-04-13
Bhandup Village,Mumbai,east,none,Jagruti Nagar,yes,Wagle Estate Thane,5.34,blue,7.82,no,no,True,Aarey JVLR,6.6,3-6km,2,Nahur,0.54,10.82,26,44,6,19.1510112,72.9432535,26.18,S Ward,Maharashtra,1,2022-06-25,2022-06-25,high,Bhandup Village West,place/neighbourhood,Bhandup Village,2022,2022-04-13
Bhandup West,Mumbai,east,none,Saki Naka,yes,Godrej One Vikhroli,4.64,blue,6.78,no,no,True,Aarey JVLR,5.5,3-6km,6,Bhandup,0.55,9.73,20,42,4,19.1462636,72.9339461,25.29,S Ward,Maharashtra,5,2022-04-29,2022-06-20,high,Bhandup West,place/suburb,Bhandup West,2022,2022-04-13
"Bharat Ark, Andheri West",Mumbai,west,operational,Azad Nagar,yes,SEEPZ Andheri East,2.13,blue,1.14,yes,yes,True,Azad Nagar,1.14,0-3km,13,Andheri,1.34,4.28,33,91,15,19.1172495,72.833968,19.84,K/W Ward,Maharashtra,1,2022-06-04,2022-06-04,high,Andheri West,place/suburb,Andheri West,2022,2022-04-13
Bhatti Pada,Mumbai,east,none,Anand Nagar,no,Wagle Estate Thane,8.93,yellow,9.43,no,no,True,Azad Nagar Bus Stop,5.11,6km+,2,Kharbhav,3.93,23.02,5,7,4,19.2788123,72.9532408,39.78,Bhayander Pada,Maharashtra,1,2022-06-04,2022-06-04,low,Bhatti Road,highway/residential,Bhatti Pada,2022,2022-04-13
Bhayandar East,Mumbai,north,none,Anand Nagar,no,Mindspace Malad,13.08,yellow,4.78,no,no,True,Kashigaon,3.14,6km+,0,Bhayandar,1.49,23.33,10,67,4,19.3000043,72.8619098,40.26,Bhayander East,Maharashtra,1,2022-05-25,2022-05-25,low,Mira Bhayandar Sports Complex,leisure/sports_centre,Bhayandar East,2022,2022-04-13
Bhoiwada,Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,1.67,blue,11.17,yes,no,False,Siddhivinayak Temple,1.99,0-3km,3,Ambedkar Nagar,0.43,9.62,49,56,1,19.0050981,72.846061,7.46,F/S Ward,Maharashtra,1,2022-05-27,2022-05-27,high,Bhoiwada,place/neighbourhood,Bhoiwada,2022,2022-04-13
"Bhoomi Elegant, Thakur Complex",Mumbai,north,operational,Magathane,yes,Mindspace Malad,3.88,red,0.67,yes,yes,True,Magathane,0.67,3-6km,0,Kandivali,1.54,13.47,6,59,12,19.2112442,72.8643107,30.45,R/S Ward,Maharashtra,1,2022-05-18,2022-05-18,medium,Thakur Complex,landuse/residential,Thakur Complex,2022,2022-04-13
"Bindra Complex , Andheri East",Mumbai,west,operational,Western Express Highway,yes,SEEPZ Andheri East,0.0,blue,0.23,yes,yes,True,Gundavali,0.18,0-3km,15,Andheri,0.92,3.0,36,92,5,19.1158835,72.854202,19.79,K/E Ward,Maharashtra,1,2022-06-01,2022-06-01,high,Andheri East,place/suburb,Andheri East,2022,2022-04-13
"Blue Monarch, Marol",Mumbai,east,operational,Airport Road,yes,MIDC Andheri East,0.53,blue,0.6,yes,yes,True,MIDC - Andheri,0.53,0-3km,21,Andheri,3.33,3.11,13,46,5,19.1144347,72.8776145,20.03,K/E Ward,Maharashtra,1,2022-06-16,2022-06-16,high,Marol Village,place/neighbourhood,Marol,2022,2022-04-13
"Bombay Dyeing Two ICC, Dadar East",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,2.63,blue,9.76,yes,no,False,Dadar,0.97,0-3km,5,Dadar,0.51,7.96,85,96,10,19.0200578,72.8475907,9.13,F/N Ward,Maharashtra,3,2022-05-14,2022-07-09,high,Dadar Hindu Colony,place/neighbourhood,Dadar East,2022,2022-04-13
"Bombay Dyeing Two ICC, Dadar TT Circle",Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,2.47,blue,9.94,yes,no,False,Dadar,1.11,0-3km,4,Dadar East,0.5,8.2,81,90,10,19.0178314,72.8478234,8.88,F/N Ward,Maharashtra,1,2022-05-25,2022-05-25,low,Khodadad Circle,leisure/garden,Dadar TT Circle,2022,2022-04-13
Borivali East,Mumbai,north,operational,Devipada,yes,Mindspace Malad,5.22,red,0.39,yes,yes,True,Devipada,0.39,3-6km,0,Borivali,0.55,15.19,8,106,14,19.2267228,72.8619328,32.14,R/C Ward,Maharashtra,4,2022-05-23,2022-06-23,high,Borivali East,place/suburb,Borivali East,2022,2022-04-13
Borivali West,Mumbai,north,operational,Borivali (West),yes,Mindspace Malad,5.27,yellow,0.0,yes,yes,True,Borivali (West),0.0,3-6km,0,Borivali,1.75,15.87,20,80,14,19.2313925,72.8408607,32.54,R/C Ward,Maharashtra,4,2022-04-28,2022-06-28,medium,Borivali (West),railway/station,Borivali West,2022,2022-04-13
Breach Candy,Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,4.39,blue,16.77,yes,no,False,Grant Road,1.64,3-6km,1,Grant Road,1.44,14.53,40,47,5,18.9714363,72.8051492,4.83,D Ward,Maharashtra,4,2022-06-23,2022-07-01,high,Breach Candy,place/neighbourhood,Breach Candy,2022,2022-04-13
buena vista,Mumbai,south,under_construction,Western Express Highway,yes,Lower Parel Business District,1.56,blue,13.1,yes,no,False,Worli,0.59,0-3km,3,Lower Parel,1.83,10.74,23,14,6,19.0045679,72.8156193,7.6,G/S Ward,Maharashtra,1,2022-07-09,2022-07-09,low,Buena Vista,building/apartments,buena vista,2022,2022-04-13
Byculla West,Mumbai,south,under_construction,Ghatkopar L1,yes,Lower Parel Business District,3.11,blue,14.98,yes,no,False,Mahalaxmi,0.57,3-6km,1,Byculla,0.51,13.3,51,61,5,18.9750879,72.8282502,4.1,E Ward,Maharashtra,1,2022-07-09,2022-07-09,high,Byculla West,place/suburb,Byculla West,2022,2022-04-13
Carter Road,Mumbai,west,none,Western Express Highway,yes,Bandra Kurla Complex,4.6,blue,7.0,no,no,True,Bandra Colony,2.99,3-6km,6,Khar Road,2.0,5.31,31,43,4,19.061761,72.8222815,13.74,Bandra West,Maharashtra,1,2022-06-03,2022-06-03,low,Carter Road,highway/secondary,Carter Road,2022,2022-04-13
"Celestia Spaces, Balkrishna Dadu Karade Chowk",Mumbai,south,none,Ghatkopar L1,yes,Lower Parel Business District,2.13,blue,12.16,no,no,True,Science Centre,2.79,0-3km,2,Mint Colony,0.49,10.88,19,33,0,18.9933526,72.8477938,6.2,F/S Ward,Maharashtra,1,2022-06-20,2022-06-20,medium,Celestia Spaces,landuse/residential,Celestia Spaces,2022,2022-04-13
Central Area,Mumbai,east,none,Saki Naka,yes,Hiranandani Business Park Powai,1.99,blue,4.0,no,no,True,Aarey JVLR,3.49,0-3km,14,Kanjur Marg,1.16,7.0,38,21,20,19.1264711,72.9172833,22.57,S Ward,Maharashtra,2,2022-05-14,2022-06-17,low,Estate Office (Central Area),building/office,Central Area,2022,2022-04-13
Central Avenue Road,Mumbai,south,none,Ghatkopar L1,no,Bandra Kurla Complex,8.64,blue,9.1,no,no,True,Deonar,4.42,6km+,0,Mysore Colony,3.55,10.94,0,0,0,19.0051071,72.9152702,11.18,M/E Ward,Maharashtra,2,2022-05-31,2022-07-06,low,Central Avenue New Mandala Road,highway/tertiary,Central Avenue Road,2022,2022-04-13
Century Bazaar,Mumbai,unknown,unknown,unknown,unknown,unknown,,unknown,,unknown,unknown,,unknown,,unknown,,unknown,,,,,,,,,,,1,2022-07-07,2022-07-07,none,,,,2022,2022-04-13
"Chaitanya Towers, Prabhadevi",Mumbai,south,under_construction,Asalpha,yes,Lower Parel Business District,1.35,blue,11.48,yes,no,False,Siddhivinayak Temple,0.33,0-3km,4,Prabhadevi,1.17,9.14,47,48,5,19.0148811,72.8279556,8.5,G/S Ward,Maharashtra,2,2022-06-04,2022-06-08,high,Prabhadevi,place/suburb,Prabhadevi,2022,2022-04-13
Chakala,Mumbai,east,operational,Western Express Highway,yes,SEEPZ Andheri East,0.8,blue,0.57,yes,yes,True,Western Express Highway,0.57,0-3km,16,Andheri,1.69,2.8,29,68,3,19.1152873,72.8618085,19.82,K/E Ward,Maharashtra,2,2022-06-28,2022-07-01,high,Chakala,place/neighbourhood,Chakala,2022,2022-04-13
chakala andheri east,Mumbai,south,operational,Western Express Highway,yes,SEEPZ Andheri East,1.01,blue,0.89,yes,yes,True,Gundavali,0.82,0-3km,16,Andheri,1.87,2.06,28,75,5,19.1084739,72.8597027,19.04,K/E Ward,Maharashtra,1,2022-04-27,2022-04-27,high,Chakala Village,place/neighbourhood,chakala andheri east,2022,2022-04-13
Chakala Cigarette Factory,Mumbai,south,operational,Western Express Highway,yes,SEEPZ Andheri East,1.06,blue,0.98,yes,yes,True,Gundavali,0.88,0-3km,14,Vile Parle,1.74,1.96,26,74,5,19.107299,72.8585798,18.89,K/E Ward,Maharashtra,1,2022-05-01,2022-05-01,low,,building/yes,Chakala Cigarette Factory,2022,2022-04-13
"Challenger Tower, Thakur Village, Kandivali East",Mumbai,north,operational,Magathane,yes,Mindspace Malad,4.63,red,1.24,yes,yes,True,Magathane,1.24,3-6km,0,Kandivali,2.62,13.36,5,24,7,19.2097189,72.8759248,30.42,R/S Ward,Maharashtra,2,2022-05-20,2022-06-23,high,Thakur Village,place/suburb,Thakur Village,2022,2022-04-13
"Chanchal Kalyan Complex, Yari Road",Mumbai,west,operational,Versova,yes,Nirlon Knowledge Park,4.85,blue,1.38,yes,yes,True,Versova,1.38,3-6km,6,Jogeshwari (Western Line),4.01,7.61,13,39,8,19.1377216,72.8108361,22.27,K/W Ward,Maharashtra,1,2022-06-02,2022-06-02,medium,Kalyan Complex Riddhi Siddhi Vriddhi,landuse/residential,Chanchal Kalyan Complex,2022,2022-04-13
Chandivali,Mumbai,east,operational,Saki Naka,yes,Hiranandani Business Park Powai,1.44,blue,0.93,yes,yes,True,Saki Naka,0.93,0-3km,19,Ghatkopar,2.98,3.94,14,36,13,19.1091482,72.8945793,19.94,L Ward,Maharashtra,8,2022-05-11,2022-07-09,high,Chandivali,place/suburb,Chandivali,2022,2022-04-13
Charkop,Mumbai,north,operational,Kandivali (West),yes,Mindspace Malad,3.72,yellow,1.2,yes,yes,True,Kandivali (West),1.2,3-6km,0,Kandivali,2.94,14.32,17,32,8,19.2141193,72.8258652,30.63,R/S Ward,Maharashtra,3,2022-05-25,2022-07-06,high,Charkop,place/suburb,Charkop,2022,2022-04-13
Charkop Sector 6,Mumbai,north,operational,Shimpoli,yes,Mindspace Malad,4.6,yellow,0.81,yes,yes,True,Shimpoli,0.81,3-6km,0,Borivali,2.55,15.28,21,45,8,19.224787,72.8335467,31.8,R/C Ward,Maharashtra,1,2022-07-06,2022-07-06,low,RCS Road Number 6,highway/residential,Charkop Sector 6,2022,2022-04-13
Chembur,Mumbai,east,under_construction,Ghatkopar L1,yes,Bandra Kurla Complex,3.65,blue,3.7,yes,no,False,Diamond Garden,0.53,3-6km,5,VNP & RC Marg Junction,0.46,5.39,32,81,13,19.054818,72.8979713,14.48,M/W Ward,Maharashtra,19,2022-05-14,2022-07-07,high,Chembur,place/suburb,Chembur,2022,2022-04-13
